# manifest-root	/tmp/aelx/L-END/publication-crash-cut-pre_rename/h/.ae
#path	type	mode	nlink	size	link	sha256
sessions/pcpre/launch.main.sh	file	700	1	14987	-	9506cff07080b15045c1cd8ac9899a78d7a3a0a0da7bb6dd2ddf5bf1547a0152
sessions/pcpre/launch.main.started	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
sessions/pcpre/loop	file	700	1	158	-	9ccb473ebd8d94e93b1b5963e3791abdf1c7a2f36d3a7c3cda5ca9ad7029e411
sessions/pcpre/mark-done	file	700	1	200	-	e6ac70ef4b06895da3c0c2c467bb516fe78d2e893edb68f8208f2a32b4fafe98
sessions/pcpre/memo	file	700	1	2291	-	015b02d44e3f623ed36c0f5d562c8d17e562383c178b59898bd90e8c24aa3389
sessions/pcpre/meta	file	644	1	661	-	0ddb75c6c94eca667d149dd5e2b0de5688188edce5f33a349ec040b5befb8093
sessions/pcpre/meta.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
sessions/pcpre/peak	file	700	1	73	-	e80cd4509934a5aa3cd1ed857cda8b359aad9f19f481a21fa6f21243b62442dd
sessions/pcpre/peek	file	700	1	707	-	aca933b1b14b03b1e277e28516a60928d6c24020fd6cc4af909ae1accb095759
sessions/pcpre/reply	file	700	1	3175	-	7d60a140b30bbbe0ddd15e5d8f343b21d4e284bec69df6a56c109cdd906f3a41
sessions/pcpre/requests	file	700	1	8092	-	12250cf45a289ed6f42a48139df9e420ad6f07102f99590641550b92d2358ffe
sessions/pcpre/retire	file	700	1	1028	-	1883cb76e0d3222a86f3bb9147b410a31d5b41b4358c28c1fca19398a5006a7b
sessions/pcpre/review	file	700	1	801	-	c84399469d74eda29059d073f8550bd2b937f6f515b08bcdc33b56d3c4f70393
sessions/pcpre/say	file	700	1	873	-	ffe33dded31fae60aa35b83fd9df5e783f2a110bd7753865940fdda5704b624c
sessions/pcpre/send	file	700	1	2770	-	91b0ec71a12125546951f5cac6c90958940b5d153ba8164524bb951e10fb24a8
sessions/pcpre/spawn	file	700	1	930	-	336e8271fef419a91d513d4f279f8b220376861c53e39120540d812c3598a6a9
sessions/pcpre/state	file	700	1	1560	-	986a6441f22f3f13385a5a492779081d28aaf38e7239f440078c8ff395cc9100
sessions/pcpre/watchdog	file	700	1	46130	-	d84a15e45271d9ea64fb4f188c0be59f7be2c898c95e18b4ec3b46e25de06cc1
sessions/pcpre/workspace.md	file	644	1	9788	-	8c80135f40a07bf0ab1f6a1d448179c76c18b70db25d745805bb403f0f8ef791
worktrees	dir	755	3	96	-	-
worktrees/pcpre	dir	755	5	160	-	-
worktrees/pcpre/.git	file	644	1	88	-	2d9d7d9b943fce74e82f601c99ed4a3a0f5a8a8ce2db02941bc536dda0237e66
worktrees/pcpre/README.md	file	644	1	5	-	4a6689419b00b11700c9b6246bcfa8936c8f5e1e824db3a7e57030e2d1c1a684
worktrees/pcpre/wip.txt	file	644	1	5	-	4c7a03f2c9a663a0678eef8293f7609a609c92a6b3bccb2e556301f8b290c7f2
