# verify from: this directory  (shasum -a 256 -c SHA256SUMS.txt)
# this listing EXCLUDES itself; a file cannot carry its own hash
63ff1e6f0e3c208e392c46ce5f0817141a2d9a8bf2b8512fa854df11247a3378  ./fake/fake.52875.tty
b67c1ef7f368964a41bd70a6619094f5b0d512ba4756148a897d2be21405e4f5  ./fake/fake.54161.argv.nul
7d8cce6632adbddc50c8808b3b947e6f41afe506a71571a023f5339257d686ca  ./fake/fake.54161.launch.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./fake/fake.54161.stdin.lines
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./fake/fake.54161.stdin.raw
40b5a646cc12faebc8ca8c7a558b1743d126b2decd1d457980ebf4f3a87b05a4  ./fake/fake.54161.tty
4a0ca7557150261e0a5e2ccbc5c757db9ad4727a4dbf31ccdb04ccbc095147a8  ./fake/index.txt
5e28569d3847750ed08e8fce597fc1ca86d86b610537140adb8d91bf6c5c7e53  ./hook-trace.tsv
6847be2ef70e1d1ec62b711e9b8db3a6e3e2064261ed863f5d1553961884ef50  ./ledger.tsv
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./no-mutation.clone.diff
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./no-mutation.origin.diff
c0d622bd9d8f02baae6f81834d5c59670304655381bc87c5ec3d3897b7a2fa1f  ./preflight-tab.txt
83c39a927d7e73a37c5d778c33e3b22ba7181862df8fceb9f313440dc61a041e  ./tmux-argv.log
d88a334cb93782e027faaddd583579000dbbdb9f4ed93138fa0b4e2b766bc280  ./tuple.1pre.row
79f4bce215ea8678f808c502a0f40c2dce7a42f26a1bb18c9b63e53d866b77ee  ./tuple.1pre.txt
c23c951150942216846b144cfcc66f7328980e44a102e4023cec217ebf681b61  ./tuple.3post-crash.row
5856d4843e02fcabd9cbf3a277888314ed4f42acf4780ce08348319028dd8ee7  ./tuple.3post-crash.txt
3e4865a80dafc1d7d1c5cc1a26b4f0d5b3daf9d23cecd44bfe08882e5bc555df  ./tuple.6after-consumer.row
22445dac92d8c51bb1166383981083a11be299f6f2a7d3ef79a43cfb396fef2c  ./tuple.6after-consumer.txt
99a720dc2dea73849c6242816e7440ff6cb9142efb083873803c0a981745dbca  ./tuple.at-cut.row
523cc3f2afa4efcb00283f9b01a88a6e7dbedcb2297e9c65013439b05fe1354d  ./tuple.at-cut.txt
